órgão,Subordinado a,Montante,Ano
HOSPITAL FEDERAL DE IPANEMA,Ministério da Saúde,39224,2016
HOSPITAL FEDERAL DE IPANEMA,Ministério da Saúde,10298,2017
HOSPITAL FEDERAL CARDOSO FONTES,Ministério da Saúde,108254,2011
HOSPITAL FEDERAL CARDOSO FONTES,Ministério da Saúde,79984,2012
HOSPITAL FEDERAL CARDOSO FONTES,Ministério da Saúde,12046,2013
HOSPITAL FEDERAL CARDOSO FONTES,Ministério da Saúde,3807,2014
HOSPITAL FEDERAL CARDOSO FONTES,Ministério da Saúde,35928,2015
HOSPITAL FEDERAL CARDOSO FONTES,Ministério da Saúde,119151,2016
HOSPITAL FEDERAL CARDOSO FONTES,Ministério da Saúde,13527,2017
HOSPITAL FEDERAL DA LAGOA,Ministério da Saúde,158193,2011
HOSPITAL FEDERAL DA LAGOA,Ministério da Saúde,135829,2012
HOSPITAL FEDERAL DA LAGOA,Ministério da Saúde,13299,2014
HOSPITAL FEDERAL DA LAGOA,Ministério da Saúde,79194,2015
HOSPITAL FEDERAL DA LAGOA,Ministério da Saúde,149302,2016
HOSPITAL FEDERAL DA LAGOA,Ministério da Saúde,29205,2017
HOSPITAL FEDERAL DO ANDARAI,Ministério da Saúde,93246,2011
HOSPITAL FEDERAL DO ANDARAI,Ministério da Saúde,130459,2012
HOSPITAL FEDERAL DO ANDARAI,Ministério da Saúde,7589,2013
HOSPITAL FEDERAL DO ANDARAI,Ministério da Saúde,72194,2015
HOSPITAL FEDERAL DO ANDARAI,Ministério da Saúde,153572,2016
HOSPITAL FEDERAL DO ANDARAI,Ministério da Saúde,320681,2017
BASE AEREA DE FORTALEZA,Ministério da Defesa,5643,2011
BASE AEREA DE FORTALEZA,Ministério da Defesa,9084,2012
GRUPAMENTO DE INFRA-EST E APOIO DE S J CAMPOS,Ministério da Defesa,6078,2012
GRUPAMENTO DE INFRA-EST E APOIO DE S J CAMPOS,Ministério da Defesa,2291,2013
GRUPAMENTO DE INFRA-EST E APOIO DE S J CAMPOS,Ministério da Defesa,3341,2014
GRUPAMENTO DE INFRA-EST E APOIO DE S J CAMPOS,Ministério da Defesa,3723,2015
II COMANDO AEREO REGIONAL,Ministério da Defesa,1935,2014
II COMANDO AEREO REGIONAL,Ministério da Defesa,31487,2015
II COMANDO AEREO REGIONAL,Ministério da Defesa,507,2016
BASE AEREA DE RECIFE,Ministério da Defesa,4948,2012
HOSPITAL DE AERONAUTICA DE RECIFE,Ministério da Defesa,25509,2011
HOSPITAL DE AERONAUTICA DE RECIFE,Ministério da Defesa,40851,2012
HOSPITAL DE AERONAUTICA DE RECIFE,Ministério da Defesa,26949,2013
HOSPITAL DE AERONAUTICA DE RECIFE,Ministério da Defesa,19981,2014
PARQUE DE MATERIAL AERONAUTICO DE RECIFE,Ministério da Defesa,192,2011
PARQUE DE MATERIAL AERONAUTICO DE RECIFE,Ministério da Defesa,201,2012
PARQUE DE MATERIAL AERONAUTICO DE RECIFE,Ministério da Defesa,316,2013
BASE AEREA DE SALVADOR,Ministério da Defesa,1811,2012
CENTRO DE INSTR. E ADAPTACAO DA AERONAUTICA,Ministério da Defesa,430,2011
CENTRO DE INSTR. E ADAPTACAO DA AERONAUTICA,Ministério da Defesa,808,2016
ESCOLA PREPARATORIA DE CADETES DO AR,Ministério da Defesa,1999,2012
ESCOLA PREPARATORIA DE CADETES DO AR,Ministério da Defesa,224,2013
ESCOLA PREPARATORIA DE CADETES DO AR,Ministério da Defesa,3968,2015
PARQUE MATERIAL AERONAUTICO DE LAGOA SANTA,Ministério da Defesa,1877,2011
BASE AEREA DE CAMPO GRANDE,Ministério da Defesa,2879,2011
BASE AEREA DE CAMPO GRANDE,Ministério da Defesa,3049,2012
BASE AEREA DE CAMPO GRANDE,Ministério da Defesa,468,2013
BASE AEREA DE CAMPO GRANDE,Ministério da Defesa,1434,2016
BASE AEREA DE SANTA CRUZ,Ministério da Defesa,590,2011
HOSPITAL CENTRAL AERONAUTICA,Ministério da Defesa,119864,2011
HOSPITAL CENTRAL AERONAUTICA,Ministério da Defesa,494,2012
HOSPITAL DE FORCA AEREA DO GALEAO,Ministério da Defesa,31575,2011
HOSPITAL DE FORCA AEREA DO GALEAO,Ministério da Defesa,553,2012
HOSPITAL DE FORCA AEREA DO GALEAO,Ministério da Defesa,92,2013
LABORATORIO QUIMICO-FARMACEUTICO DA AERONAUT.,Ministério da Defesa,3399,2011
LABORATORIO QUIMICO-FARMACEUTICO DA AERONAUT.,Ministério da Defesa,4453,2012
SEGUNDO CENTRO INT.DEF.AEREA CONTR.TFG.AEREO,Ministério da Defesa,1183,2011
V COMANDO AEREO REGIONAL,Ministério da Defesa,1251,2011
BASE AEREA DE NATAL,Ministério da Defesa,918,2011
BASE AEREA DE NATAL,Ministério da Defesa,26913,2012
BASE AEREA DE NATAL,Ministério da Defesa,1144,2013
BASE AEREA DE NATAL,Ministério da Defesa,2013,2016
4 BATALHAO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,469,2011
40 BATALHAO DE INFANTARIA,Ministério da Defesa,832,2013
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,17694,2011
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,9638,2012
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,3909,2016
HOSPITAL MILITAR DE AREA DE BRASILIA,Ministério da Defesa,1515,2011
24 BATALHAO DE CACADORES,Ministério da Defesa,9232,2012
11 BATALAHO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,2039,2012
4. DEPOSITO DE SUPRIMENTO,Ministério da Defesa,1758,2015
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,915,2011
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,16,2012
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,4313,2015
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,949,2016
4 ESQUADRAO DE CAVALARIA MECANIZADO,Ministério da Defesa,116,2016
11.BATALHAO DE INFANTARIA DE MONTANHA,Ministério da Defesa,152,2015
18 BATALHAO LOGISTICO,Ministério da Defesa,966,2016
9.BATALHAO DE SUPRIMENTO,Ministério da Defesa,7160,2016
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,2468,2012
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,14928,2016
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,3255,2017
14 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,1604,2015
72 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,269,2014
CENTRO PREPARACAO OFICIAIS RESERVA/RECIFE,Ministério da Defesa,434,2015
COMANDO 7 REGIAO MILITAR/7 DIV DE EXERCITO,Ministério da Defesa,1583,2015
7.DEPOSITO DE SUPRIMENTO,Ministério da Defesa,21670,2012
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,1071,2012
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,472,2014
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,42178,2016
PARQUE REGIONAL DE MANUTENCAO/7,Ministério da Defesa,126,2015
PARQUE REGIONAL DE MANUTENCAO/7,Ministério da Defesa,7,2016
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,2191,2011
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,8615,2012
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,10867,2015
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,17124,2017
POLICLINICA MILITAR DE NITEROI,Ministério da Defesa,1335,2011
POLICLINICA MILITAR DE NITEROI,Ministério da Defesa,1347,2012
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,4031,2011
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,16284,2012
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,1685,2013
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,55349,2014
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,1899,2012
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,6915,2013
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,2121,2012
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,10443,2015
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,12043,2016
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,15164,2011
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,1905,2012
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,2290,2013
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,3231,2014
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,33086,2017
7 BATALHAO DE INFANTARIA BLINDADO,Ministério da Defesa,203,2011
2 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,8290,2017
HOSPITAL MILITAR DE AREA DE SAO PAULO,Ministério da Defesa,2160,2016
2 BATALHAO DE INFANTARIA LEVE,Ministério da Defesa,311,2012
20 REGIMENTO DE CAVALARIA BLINDADO,Ministério da Defesa,396,2016
23 BATALHAO LOGISTICO DE SELVA,Ministério da Defesa,258,2011
COMANDO DO COMANDO MILITAR DO OESTE,Ministério da Defesa,85,2012
COMANDO DO COMANDO MILITAR DO OESTE,Ministério da Defesa,630,2015
POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,Ministério da Defesa,689,2015
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,3026,2011
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,20173,2011
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,10317,2012
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,743,2013
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,27776,2015
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,304,2016
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,17094,2017
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,3108,2015
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,1839,2011
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,912,2012
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,8547,2013
CENTRO DE INTENDENCIA DA MARINHA EM MANAUS,Ministério da Defesa,334432,2013
CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,Ministério da Defesa,1542,2016
CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,Ministério da Defesa,5463,2017
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,13598,2011
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,11081,2012
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,30557,2013
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,3078,2015
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,24029,2016
HOSPITAL DAS FORCAS ARMADAS,Ministério da Defesa,20121,2017
COLEGIO MILITAR DE FORTALEZA,Ministério da Defesa,1561,2011
24 BATALHAO DE CACADORES,Ministério da Defesa,3789,2012
17 BATALHAO LOGISTICO,Ministério da Defesa,167,2017
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,3230,2011
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,34877,2012
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,6109,2014
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,15745,2015
HOSPITAL GERAL DE JUIZ DE FORA,Ministério da Defesa,16892,2016
36 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,4185,2011
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,14494,2012
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,294,2015
HOSPITAL GERAL DE CURITIBA,Ministério da Defesa,11205,2017
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,9338,2011
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,28154,2012
HOSPITAL GERAL DO RIO DE JANEIRO,Ministério da Defesa,13332,2013
HOSPITAL MILITAR DE AREA DE SAO PAULO,Ministério da Defesa,15122,2016
20 REGIMENTO DE CAVALARIA BLINDADO,Ministério da Defesa,586,2015
DIRETORIA DE SAUDE DA MARINHA,Ministério da Defesa,281922,2011
DIRETORIA DE SAUDE DA MARINHA,Ministério da Defesa,8135,2012
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,53440,2011
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,2257,2012
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,9137,2015
HOSPITAL NAVAL MARCILIO DIAS,Ministério da Defesa,9865,2017
LABORATORIO FARMACEUTICO DA MARINHA,Ministério da Defesa,144258,2012
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,65292,2011
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,43452,2012
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,4119,2013
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,207273,2014
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,493420,2015
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,11726,2016
ESCOLA DE APRENDIZES-MARINHEIROS DO CEARA,Ministério da Defesa,853,2011
HOSPITAL NAVAL DE LADARIO,Ministério da Defesa,10881,2012
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,47274,2011
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,156866,2012
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,8932,2013
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,74338,2014
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,18298,2015
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,39975,2016
INSTITUTO DE PSIQUIATRIA DA UFRJ,Ministério da Educação,481060,2017
CASA GERONTOLOGICA DA AER. BRIG.EDUARDO GOMES,Ministério da Defesa,5402,2011
CASA GERONTOLOGICA DA AER. BRIG.EDUARDO GOMES,Ministério da Defesa,2085,2013
4 COMPANHIA DE COMUNICACOES,Ministério da Defesa,542,2015
59  BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,1409,2011
4 BATALHAO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,632,2011
4 BATALHAO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,6177,2012
HOSPITAL GERAL DE SALVADOR,Ministério da Defesa,5098,2011
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,80281,2011
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,44374,2012
HOSPITAL GERAL DE FORTALEZA,Ministério da Defesa,45117,2016
HOSPITAL MILITAR DE AREA DE BRASILIA,Ministério da Defesa,9019,2011
11 BATALAHO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,6323,2011
ESCOLA DE SARGENTOS DAS ARMAS,Ministério da Defesa,4018,2016
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,21648,2011
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,1344,2012
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,4557,2015
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,21596,2016
HOSPITAL MILITAR DE AREA DE CAMPO GRANDE,Ministério da Defesa,15811,2017
HOSPITAL GERAL DE BELEM,Ministério da Defesa,20564,2011
4 BATALHAO DE POLICIA DO EXERCITO,Ministério da Defesa,539,2014
72 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,2550,2011
72 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,910,2013
COMANDO 7 REGIAO MILITAR/7 DIV DE EXERCITO,Ministério da Defesa,4483,2017
COMANDO DO COMANDO MILITAR DO NORDESTE,Ministério da Defesa,577,2015
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,2971,2012
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,1688,2014
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,2403,2015
HOSPITAL MILITAR DE AREA DE RECIFE,Ministério da Defesa,56780,2016
2 BATALHAO DE ENGENHARIA DE CONSTRUCAO,Ministério da Defesa,5490,2012
CENTRO DE RECUPERACAO DE ITATIAIA,Ministério da Defesa,2172,2011
POLICLINICA MILITAR DE NITEROI,Ministério da Defesa,6751,2011
POLICLINICA MILITAR DE NITEROI,Ministério da Defesa,1181,2012
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,50574,2011
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,68816,2012
HOSPITAL CENTRAL DO EXERCITO,Ministério da Defesa,32141,2013
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,8461,2011
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,2852,2012
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,273,2013
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,6353,2015
HOSPITAL DE GUARNICAO DE NATAL,Ministério da Defesa,10339,2016
HOSPITAL DA GUARNICAO DE ALEGRETE,Ministério da Defesa,1258,2011
HOSPITAL DA GUARNICAO DE ALEGRETE,Ministério da Defesa,595,2012
7 BATALHAO DE INFANTARIA BLINDADO,Ministério da Defesa,835,2011
HOSPITAL DE GUARNICAO DE SANTA MARIA,Ministério da Defesa,10583,2011
HOSPITAL DE GUARNICAO DE SANTA MARIA,Ministério da Defesa,14601,2012
HOSPITAL DE GUARNICAO DE SANTA MARIA,Ministério da Defesa,2355,2014
HOSPITAL DE GUARNICAO DE SANTA MARIA,Ministério da Defesa,2642,2015
HOSPITAL DE GUARNICAO DE SANTIAGO,Ministério da Defesa,3571,2017
2 REGIMENTO DE CAVALARIA MECANIZADO,Ministério da Defesa,10174,2017
HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,Ministério da Defesa,1412,2016
PARQUE REGIONAL DE MANUTENCAO DA 9 REG.MILITA,Ministério da Defesa,519,2016
COMANDO DO COMANDO MILITAR DO OESTE,Ministério da Defesa,368,2012
COMANDO DO COMANDO MILITAR DO OESTE,Ministério da Defesa,1880,2016
HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA,Ministério da Defesa,5982,2011
HOSPITAL DE GUARN. DE S. GABRIEL DA CACHOEIRA,Ministério da Defesa,8377,2012
UNIDADE INTEGRADA DE SAUDE MENTAL,Ministério da Defesa,1041,2011
UNIDADE INTEGRADA DE SAUDE MENTAL,Ministério da Defesa,933,2012
HOSPITAL NAVAL_DE SALVADOR,Ministério da Defesa,3601,2011
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,9983,2011
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,4346,2015
HOSPITAL NAVAL DE NATAL,Ministério da Defesa,3846,2016
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,57143,2012
CENTRO DE OBTENCAO DA MARINHA NO R.J.,Ministério da Defesa,128,2013
50 BATALHAO DE INFANTARIA DE SELVA,Ministério da Defesa,5109,2011
4 BATALHAO DE COMUNICACOES DO EXERCITO,Ministério da Defesa,784,2016
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,26308,2011
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,17517,2012
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,426,2013
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,6037,2014
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,15287,2015
HOSPITAL MILITAR DE AREA DE PORTO ALEGRE,Ministério da Defesa,12496,2016
14 BATALHAO DE INFANTARIA MOTORIZADO,Ministério da Defesa,2493,2016
COMANDO 10 BRIGADA DE INFANTARIA MOTORIZADA,Ministério da Defesa,1647,2011
PARQUE REGIONAL DE MANUTENCAO/7,Ministério da Defesa,2210,2017
BASE DE FUZILEIROS NAVAIS DA I. DO GOVERNADOR,Ministério da Defesa,5533,2012
DISTRITO SANIT.ESP.INDIGENA AL/SE,Ministério da Saúde,9397,2013
DISTRITO SANIT.ESP.INDIGENA AL/SE,Ministério da Saúde,11040,2014
DISTRITO SANIT.ESP.INDIGENA MATO GROSSO SUL,Ministério da Saúde,55744,2013
DISTRITO SANIT.ESP.INDIGENA MATO GROSSO SUL,Ministério da Saúde,113306,2014
DISTRITO SANIT.ESP.INDIGENA MATO GROSSO SUL,Ministério da Saúde,6576,2016
DISTRITO SANIT.ESP.INDIGENA - PERNAMBUCO,Ministério da Saúde,17273,2014
DISTRITO SANIT.ESP.INDIGENA - PERNAMBUCO,Ministério da Saúde,113474,2015
DISTRITO SANIT.ESP.INDIGENA - PERNAMBUCO,Ministério da Saúde,634,2016
DISTRITO SANIT.ESP.INDIGENA - PERNAMBUCO,Ministério da Saúde,1532,2017
DISTRITO SANIT.ESP.INDIGENA - MG/ES,Ministério da Saúde,118012,2016
DISTRITO SANIT.ESP.INDIGENA - MG/ES,Ministério da Saúde,422819,2017
DISTRITO SANIT.ESP.INDIGENA - LESTE RR,Ministério da Saúde,107806,2015
DISTRITO SANIT.ESP.INDIGENA - LESTE RR,Ministério da Saúde,77404,2016
DISTRITO SANIT.ESP.INDIGENA - LESTE RR,Ministério da Saúde,8811,2017
DISTRITO SANIT.ESP.INDIGENA - INTERIOR SUL,Ministério da Saúde,3618,2015
DISTRITO SANIT.ESP.INDIGENA - INTERIOR SUL,Ministério da Saúde,7455,2016
DISTRITO SANIT.ESP.INDIGENA - MARANHAO,Ministério da Saúde,30428,2016
DISTRITO SANIT.ESP.INDIGENA - MARANHAO,Ministério da Saúde,108264,2017
DISTRITO SANIT.ESP.INDIGENA - ARAGUAIA,Ministério da Saúde,1675,2016
DISTRITO SANIT.ESP.INDIGENA - ARAGUAIA,Ministério da Saúde,104571,2017
DISTRITO SANIT.ESP.INDIGENA KAIAPO MT GROSSO,Ministério da Saúde,1275,2016
DISTRITO SANIT.ESP.INDIGENA KAIAPO MT GROSSO,Ministério da Saúde,2198,2017
DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,Ministério da Saúde,67189,2015
DISTRITO SANIT.ESP.INDIGENA - YANOMAMI,Ministério da Saúde,14188,2016
DISTRITO SANIT.ESP.INDIGENA - ALTO RIO JURUA,Ministério da Saúde,64623,2015
DISTRITO SANIT.ESP.INDIGENA - ALTO RIO JURUA,Ministério da Saúde,17352,2016
UNIFESP-HOSP. UNIVERSITARIO,Órgão Genérico Geratriz,51434,2012
UNIFESP-HOSP. UNIVERSITARIO,Órgão Genérico Geratriz,803984,2013
UNIFESP-HOSP. UNIVERSITARIO,Órgão Genérico Geratriz,47658,2014
EBSERH - HOSPITAL UNIVERSITARIO DO PIAUÍ,Órgão Genérico Geratriz,60004,2014
EBSERH - HOSPITAL UNIVERSITARIO DO PIAUÍ,Órgão Genérico Geratriz,71140,2015
EBSERH - HOSPITAL UNIVERSITARIO DO PIAUÍ,Órgão Genérico Geratriz,5544,2016
EBSERH - HOSPITAL UNIVERSITARIO DO PIAUÍ,Órgão Genérico Geratriz,3799,2017
HOSPITAL UNIVERSITARIO JULIO M BANDEIRA MELLO,Ministério da Educação,27028,2015
HOSPITAL UNIVERSITARIO JULIO M BANDEIRA MELLO,Ministério da Educação,46008,2016
HOSPITAL UNIVERSITARIO JULIO M BANDEIRA MELLO,Ministério da Educação,108224,2017
HOSPITAL DE ENSINO DR WASHINGTON A. DE BARROS,Ministério da Educação,210097,2015
HOSPITAL DE ENSINO DR WASHINGTON A. DE BARROS,Ministério da Educação,222125,2016
INST.NACIONAL DE INFECTOLOGIA EVANDRO CHAGAS,Ministério da Saúde,19331,2015
INST.NACIONAL DE INFECTOLOGIA EVANDRO CHAGAS,Ministério da Saúde,29102,2016
GRUPAMENTO DE APOIO DA SAUDE,Ministério da Defesa,6955,2014
GRUPAMENTO DE APOIO DA SAUDE,Ministério da Defesa,47497,2015
GRUPAMENTO DE APOIO DA SAUDE,Ministério da Defesa,16471,2016
GRUPAMENTO DE APOIO DA SAUDE,Ministério da Defesa,45662,2017
EBSERH - HOSPITAL UNIVERSITARIO DE BRASILIA,Órgão Genérico Geratriz,4372,2015
EBSERH - HOSPITAL UNIVERSITARIO DE BRASILIA,Órgão Genérico Geratriz,3397,2016
EBSERH - HOSPITAL UNIVERSITARIO ANA BEZERRA,Órgão Genérico Geratriz,10353,2015
EBSERH - HOSPITAL UNIVERSITARIO ANA BEZERRA,Órgão Genérico Geratriz,11959,2016
EBSERH - HOSPITAL UNIVERSITARIO ANA BEZERRA,Órgão Genérico Geratriz,701,2017
EBSERH - HOSPITAL UNIVERSITARIO DE NATAL,Órgão Genérico Geratriz,160901,2015
EBSERH - HOSPITAL UNIVERSITARIO DE NATAL,Órgão Genérico Geratriz,116023,2016
EBSERH - HOSPITAL UNIVERSITARIO DE NATAL,Órgão Genérico Geratriz,275532,2017
EBSERH - MATERNIDADE JANUARIO CICCO,Órgão Genérico Geratriz,35220,2015
EBSERH - MATERNIDADE JANUARIO CICCO,Órgão Genérico Geratriz,15306,2016
EBSERH - HOSPITAL UNIVERSITARIO DE SERGIPE,Órgão Genérico Geratriz,14032,2015
EBSERH - HOSPITAL UNIVERSITARIO DE SERGIPE,Órgão Genérico Geratriz,73651,2016
EBSERH - HOSPITAL UNIVERSITARIO DE SERGIPE,Órgão Genérico Geratriz,26297,2017
EBSERH HUSM-UFSM,Órgão Genérico Geratriz,123742,2015
EBSERH HUSM-UFSM,Órgão Genérico Geratriz,39428,2016
EBSERH HUSM-UFSM,Órgão Genérico Geratriz,162584,2017
EBSERH HULW-UFPB,Órgão Genérico Geratriz,9719,2016
EBSERH HULW-UFPB,Órgão Genérico Geratriz,88474,2017
EBSERH HUMAP-UFMS,Órgão Genérico Geratriz,35785,2015
EBSERH HUMAP-UFMS,Órgão Genérico Geratriz,55730,2016
EBSERH HUMAP-UFMS,Órgão Genérico Geratriz,262480,2017
EBSERH HU-UFJF,Órgão Genérico Geratriz,72884,2016
EBSERH HU-UFJF,Órgão Genérico Geratriz,397771,2017
EBSERH HU-UFMA,Órgão Genérico Geratriz,52206,2017
NUCLEO DO GRUPAMENTO DE APOIO DE NATAL,Órgão Genérico Geratriz,7674,2017
EBSERH HU-UNIVASF,Órgão Genérico Geratriz,21897,2017
EBSERH HUJM-UFMT,Órgão Genérico Geratriz,170423,2017
